X_mm;Y_mm;Z_mm
1.374384591211943416e+02;7.457901097792205292e+01;2.396575711269610220e+00
2.438412680025917325e+02;7.241564187625894533e+01;1.424007907021125563e+00
2.399763583295649028e+02;7.287588762916614371e+01;9.808156557451734869e-01
1.972149225831102228e+02;7.328523573090534171e+01;1.833860536417493581e+00
2.324648875746708541e+02;7.375567356006048669e+01;4.255167911485843391e+00
2.442785556875579971e+02;7.348101527086438978e+01;5.075709143512447952e+00
7.669956377181581786e+01;7.536818555613885451e+01;-2.386306069108882488e-01
1.378726141988449854e+02;7.485143319937219530e+01;3.434373966967774638e+00
1.048611398125244420e+02;7.537519293615976324e+01;3.150267314597825496e+00
2.279083604478690575e+02;7.246283923082764034e+01;7.365524847647327844e-01
1.642197280931935666e+02;7.469853272022834290e+01;3.085448604559910546e+00
7.586710132450097888e+01;7.563382553700169808e+01;2.587419386560862566e+00
9.436163389452200079e+01;7.505596841800804953e+01;8.942626317535623537e-01
2.023515411162852615e+02;7.355980366580139673e+01;6.225925381443550011e-01
2.463500401888973101e+02;7.359562047882219815e+01;4.613534741788924975e+00
2.418754595164006389e+02;7.325887410381750442e+01;4.929019926474409452e+00
2.389793942108991587e+02;7.389070092105295373e+01;4.935010637301089353e+00
2.443588963051085159e+02;7.309204382332015371e+01;5.125388833111287568e+00
1.338671067495179159e+02;7.489593732979859908e+01;3.425609598000162848e+00
2.354799394905290342e+02;7.383168682997632004e+01;4.712700401921872562e+00
2.293014987339026334e+02;7.318120378041373897e+01;4.617672623465280068e+00
1.373552207637274876e+02;7.480299821022319406e+01;3.080736608074049254e+00
1.283375213569181312e+02;7.462462788565068195e+01;2.298012498233520606e+00
2.044953900366079154e+02;7.436079046003349902e+01;4.817302420213502856e+00
2.468131027455463027e+02;7.313531160617969817e+01;5.108229375869295374e+00
2.319300742480233168e+02;7.360225289238009339e+01;5.447796934960869031e+00
2.381340520034374819e+01;7.646569841364835440e+01;6.717956494240032161e-02
2.050423396736409813e+02;7.440119772732269610e+01;4.942419006424419337e+00
4.976666947864365653e+01;7.628854722395729482e+01;1.297153496297827058e+00
2.158442503793135074e+02;7.423325043891128416e+01;4.960823939810799388e+00
2.158320231915697889e+02;7.376923428716655451e+01;5.019258747550318311e+00
2.198897629651257262e+02;7.393608533426626650e+01;4.903547069592354646e+00
2.268654092577565677e+02;7.402371201475357054e+01;4.590781653476365243e+00
2.123639156674306889e+02;7.300827138673862748e+01;1.866274671076543434e+00
2.078893943102509922e+02;7.390155851986116886e+01;5.435923206327613499e+00
2.307544849707441301e+02;7.328398951008367135e+01;1.600599260327223217e+00
2.029941031392255582e+02;7.334181943788051683e+01;1.890872604819769043e+00
2.343630916253321175e+02;7.378112777167719116e+01;4.443751391430804887e+00
2.262950724291152937e+02;7.306114063328953989e+01;6.059270680434776235e-01
1.183878510869167968e+02;7.462108393639721271e+01;5.910015178536778269e-01
2.334627297604787941e+02;7.296901653131043020e+01;1.039747488470165626e+00
2.384068725593650981e+02;7.299712019460908152e+01;1.451777240580727879e+00
1.903776694009538630e+02;7.341581092111113094e+01;1.442321817117820482e+00
2.459663089746860294e+02;7.301005297322494414e+01;1.917312143228429688e+00
2.324356382966078627e+02;7.326694882725729485e+01;1.474052006589357422e+00
1.319160791637459340e+02;7.448386076511611975e+01;1.544198890888833109e+00
5.652943119000008210e+01;7.593571911201438240e+01;2.449801640878658260e-01
6.138634489226089386e+01;7.581151053356590808e+01;7.059612774949178826e-01
6.280761830383511324e+01;7.583105432982185334e+01;9.002040032268499026e-02
8.901647584329360541e+01;7.536260901831188619e+01;1.828201255085792898e-01
1.330976967144618186e+02;7.523444065936890013e+01;2.708015366221456777e+00
1.158578964054797211e+02;7.464360988534140517e+01;9.987377329075965982e-01
9.085341831559760806e+01;7.586861355723308975e+01;2.740615986728361708e+00
1.213567304541587220e+02;7.499131198896297690e+01;1.557302776220829577e+00
1.218400674725919828e+02;7.486139793728490588e+01;1.486482551176870670e+00
2.322275615207488215e+02;7.298086320045322850e+01;2.425635989195225495e+00
1.378610462088001611e+02;7.485762836513856655e+01;3.022599017360990459e+00
7.188258384631613751e+01;7.556403521312223859e+01;1.079725633952770547e+00
2.091469020489546722e+02;7.359544662149087912e+01;7.260951915725402106e-01
1.068849227396185313e+02;7.517977005275878355e+01;3.211998224494682752e+00
2.343767475343758804e+02;7.298951908646311892e+01;6.283497730025345840e-01
1.333960642770654488e+02;7.446388432071960040e+01;1.451588161760390072e+00
2.167502610285309288e+02;7.422064101175962492e+01;4.934704236073028660e+00
2.203521461875472482e+02;7.398403144424800360e+01;4.648210311465232891e+00
2.398522875796471965e+02;7.304968318208268840e+01;4.628145808123425908e+00
8.039402058713592680e+01;7.539596785677866819e+01;1.429160905386125391e+00
2.321001775864330057e+02;7.330538808347182567e+01;1.637564972362761662e+00
2.343043738343506845e+02;7.293607412566258574e+01;1.428306311257546923e+00
1.308448813010779475e+02;7.441262822282924105e+01;1.406064699586119238e+00
2.423894931514803091e+02;7.375702135461182252e+01;4.464892403104265384e+00
1.641644420540022509e+02;7.468608417559229906e+01;2.586813371648882143e+00
2.129182576193220484e+02;7.348957645788466664e+01;1.330901581683478163e+00
1.143983832582917302e+02;7.557583043238898313e+01;2.701044521119830399e+00
2.143240257680606931e+02;7.355243894995157916e+01;4.872920972453868238e+00
2.088125251461945595e+02;7.353392621065597723e+01;9.487001344086098964e-01
9.584155392960910547e+01;7.496512453534887754e+01;1.493377240496149005e-01
1.348429430003996004e+02;7.441722756765916813e+01;1.055079953775883261e+00
1.143752279104451901e+02;7.532973201390416307e+01;1.827710345195657338e+00
2.481280786487618073e+01;7.646479065332282232e+01;9.097924738544903578e-01
1.148435415047266162e+02;7.551938986761327044e+01;2.683377933837968854e+00
1.299698992089183207e+02;7.490038172515662040e+01;7.470900170788743466e-01
2.437317464317713984e+02;7.293684388040607303e+01;4.758116553217597300e+00
1.073052779748448273e+02;7.573521324535040833e+01;2.916969656682124601e+00
2.409384667537338771e+02;7.391634615901672589e+01;3.716826970457161039e+00
2.424293210082982455e+02;7.311166374126877088e+01;-2.535731108943946599e-01
2.429260976083175763e+02;7.308316092532790265e+01;-3.608960490684539613e-01
2.461418552950417507e+02;7.323467366450368843e+01;6.490451757920292497e-01
1.888368779233380224e+01;7.647718876778725416e+01;-4.210504528373734678e-02
1.221746710774721691e+02;7.530505406075687347e+01;2.015455155924370523e+00
1.887969747084278893e+01;7.648285538873011546e+01;5.489598148254608567e-01
2.233048717015876150e+02;7.345236139540953957e+01;4.507176275007406474e+00
1.941442225926572718e+01;7.647321786319091075e+01;4.543000094630262886e-01
2.367907696478094977e+02;7.364084293606458687e+01;4.189423438265734490e+00
1.987707139719642768e+01;7.644717274468527535e+01;4.055487719306518635e-01
1.593827925006232817e+02;7.412422796763416954e+01;2.815047679476569531e+00
2.139563687332027797e+01;7.644258753102977266e+01;4.249268565704008571e-01
2.390475869476820847e+01;7.643299273240010905e+01;8.898510236773896631e-01
2.440188898090728742e+01;7.645423933645987802e+01;8.777169562970517092e-01
4.839569806652323081e+01;7.635361929131536840e+01;1.317061471450431842e+00
6.914695615175742205e+01;7.631231554169534093e+01;2.793982677197079045e+00
7.518962925416062149e+01;7.623101051610937873e+01;2.882874632774219847e+00
8.279740903016815423e+01;7.599025669738601607e+01;3.409117685772220518e+00
2.150931528824251870e+02;7.373936057111261277e+01;4.396626994340918415e+00
1.254218058263487592e+02;7.529052226134771786e+01;3.337683887757714185e+00
2.066506174811086396e+02;7.358100294057962287e+01;1.445230473272884009e+00
1.363304224398555675e+02;7.530856119046350727e+01;3.290842592081901330e+00
2.207631690449182145e+02;7.338779941395149820e+01;4.162745413071260892e+00
1.388901098430828824e+02;7.524555619856275257e+01;3.187824103570799039e+00
2.404731424266252020e+02;7.291709257915570674e+01;1.323663825469308053e+00
1.023474397230215658e+02;7.571249370336568063e+01;2.755378706547200185e+00
1.632004919823664579e+02;7.474125193838715120e+01;2.960603786467447041e+00
2.398643991377726365e+02;7.245440689888322083e+01;1.450486754486816965e+00
2.037733122964107508e+02;7.380549670878463075e+01;1.349687093054995568e+00
2.368718737077652179e+02;7.289492998385537703e+01;9.325099408039733140e-01
2.430967149903436848e+02;7.396196668918005912e+01;5.304493758734170505e+00
2.463462788414450699e+02;7.390439270554118423e+01;5.284084940250209250e+00
7.542948649450279675e+01;7.564424315750004268e+01;1.531376745527972760e+00
1.160438831909650901e+02;7.481455177097961950e+01;1.907100435181301012e+00
9.534999755689024425e+01;7.549837849684936941e+01;3.118461907728760529e+00
4.954099702208054623e+01;7.628929659544138531e+01;1.281153884809083765e+00
5.682607050271566607e+01;7.630708055996086614e+01;2.004504077955525432e+00
6.789929829086219115e+01;7.627463726598809046e+01;2.810890310074543486e+00
6.812291044206938295e+01;7.627286122806199842e+01;2.821650613960184462e+00
2.366986276450024889e+02;7.373311677693885713e+01;4.790856471129201211e+00
7.872323200571547375e+01;7.587547171554730596e+01;1.788276347065607785e+00
2.015778673799042053e+02;7.320653710705090589e+01;1.781832534579363525e+00
1.238527415299938639e+02;7.495143415807365272e+01;2.419776526957743368e+00
1.955918620726028507e+02;7.444079218841370960e+01;4.834377165965896950e+00
1.958396428486273066e+02;7.352380832519142473e+01;1.373771928037333723e+00
2.428841241396501687e+02;7.317364175254097347e+01;5.449056109653403368e+00
2.424474966433690781e+02;7.328860623638854577e+01;4.991287862072987025e+00
1.178850838699472945e+02;7.504841953239704821e+01;3.143119879222296298e+00
2.439056505058509572e+02;7.339514476828377099e+01;5.462180477221179942e+00
2.470765658594345382e+02;7.288662230200495173e+01;2.325342262155421835e+00
2.477946889680125651e+02;7.287098336867863679e+01;3.049484335668180446e+00
6.254892725585137470e+01;7.625075745606515909e+01;2.043287895115078356e+00
2.446216532122079457e+02;7.367223770772837099e+01;4.721090764607929202e+00
1.394354925075101335e+02;7.482225580820329469e+01;3.031073208535513874e+00
1.933831688185854887e+02;7.339296800228440532e+01;1.062425909838654814e+00
1.964445655751921436e+02;7.371818268361380433e+01;1.348044432934422998e+00
2.363229258197980016e+02;7.339303993588207220e+01;4.573271985129601092e+00
2.364228493613227329e+02;7.291683046344303420e+01;1.451787991966858593e+00
1.943136641016648412e+02;7.393669186310003738e+01;4.872868033555112888e+00
2.388578010105955229e+02;7.344148195603281692e+01;4.573153116334868429e+00
1.341459711728605555e+02;7.476923077201489320e+01;6.595269645959379590e-01
2.038224282570439243e+02;7.367914590883732728e+01;4.584911311823230307e+00
1.628044698230527842e+02;7.443773222387375199e+01;1.652143473671742413e+00
2.328229806315916903e+02;7.377180718172796503e+01;4.877914588190113143e+00
2.154963581309591518e+02;7.382681813146318461e+01;5.442361845784418506e+00
2.362971232534779915e+02;7.353196793193296799e+01;4.101706135865482494e+00
1.730607221586700462e+01;7.659071270980365398e+01;-2.991078313610067707e-01
1.072137959248627368e+02;7.551142492011273077e+01;3.100074230452471991e+00
2.348756610934942728e+02;7.294304628525145517e+01;5.979004224031826409e-01
2.399757038484378029e+02;7.342223424430051182e+01;4.531609773120483631e+00
2.433597511135750722e+02;7.344680660463511401e+01;4.646265996647735541e+00
1.365621439499516896e+02;7.482325448438049875e+01;3.375020643648736218e+00
2.258813202761376999e+02;7.298096323541443553e+01;1.095741880550762382e+00
2.481422994674991003e+02;7.280936922765312147e+01;3.653558182777603580e+00
2.288890189861920987e+02;7.284752590226021596e+01;1.496395803310029526e+00
2.363239052824501982e+02;7.293560200417356043e+01;6.649346406376505092e-01
1.955705926282398934e+02;7.442592100716194636e+01;4.195704933799713210e+00
2.088367934358971070e+02;7.347595872836532749e+01;7.027450690016197044e-01
2.128902653359112378e+02;7.392509720650726024e+01;4.211784086193839372e+00
2.034232650123631174e+02;7.304072052732468023e+01;1.163329464341279040e+00
2.142863245303844053e+02;7.400356809394475022e+01;4.018537102337231381e+00
2.278965819902712440e+02;7.301536601468748700e+01;6.520969355516332833e-01
2.298405883089031647e+02;7.301555258074618848e+01;6.121769376553163333e-01
2.302078102925604526e+02;7.306988873526641726e+01;5.589468953505977167e-01
2.343079926393222934e+02;7.364298074183646747e+01;3.739529068605347728e+00
2.334307588823637332e+02;7.298302179549229152e+01;6.951259620121829075e-01
2.358871041126411683e+02;7.353768714843504029e+01;4.133629276995666402e+00
2.467826832328070736e+02;7.356548700576088606e+01;4.237023155205106306e+00
2.149612235503573174e+02;7.359691491507487626e+01;4.677929927935607246e+00
6.937446652459841800e+01;7.604251906400182293e+01;2.050006136769239262e+00
2.443759122501344905e+02;7.215723372051590445e+01;9.634799755637639684e-01
2.438368601407627807e+02;7.279806604403655967e+01;1.331379008120004981e+00
1.962854032756519018e+02;7.362743191926003306e+01;7.512478569881282375e-01
2.366705761597063713e+02;7.351085387245386471e+01;4.513949355513054762e+00
2.049369418809178853e+02;7.349023485130685174e+01;2.419603375146217594e+00
2.388037020327326161e+02;7.361390394437992768e+01;4.026569886992551695e+00
2.118732394552474432e+02;7.407192171886671872e+01;4.102003476479249677e+00
2.153624075206831492e+02;7.391316329728992685e+01;4.547448649725239989e+00
2.371759482567107966e+02;7.366769451069542640e+01;4.227634605655672395e+00
7.011109425436582399e+01;7.574449952390628482e+01;1.160342225874432115e-01
1.953548309814108848e+02;7.387474659683164191e+01;4.670825028699915116e+00
2.008352890833182016e+02;7.339737889219482270e+01;1.063348033702768980e+00
2.218934405458387289e+02;7.395293316517214066e+01;4.586986107936280810e+00
1.993404564971832826e+02;7.363353200057798631e+01;7.105490157086263858e-01
1.393983198649629855e+02;7.451278302439172307e+01;6.887488601061657612e-01
2.474323713104453191e+02;7.328315048490854622e+01;3.101779901581592114e+00
1.633720259073594150e+02;7.407378704518916379e+01;2.547174082711142429e+00
1.263941920791746298e+02;7.452625765110343536e+01;1.164258694679026540e+00
8.196331031928171740e+01;7.595147277700756661e+01;2.213398519879720805e+00
1.198670897653564396e+02;7.502461072322040536e+01;3.087026246219882086e+00
1.043570794518482785e+02;7.517883500012726472e+01;2.096196712119103578e-01
2.318567736164530686e+02;7.252925386215726178e+01;1.148214498589028132e+00
2.317923582083217582e+02;7.287770199494443091e+01;1.075311524956808373e+00
1.151874606103728524e+02;7.539032034516539227e+01;2.676237438597465879e+00
1.998365426077673135e+02;7.359227164733027848e+01;6.833591141334118824e-01
1.998626578210523235e+02;7.343438152032726407e+01;1.105917170699540097e+00
2.257673770406244671e+02;7.344986124751702050e+01;4.734740794017088916e+00
1.273832470335507168e+02;7.480922197503031157e+01;7.390923617065561224e-01
1.296072640536588096e+02;7.524416796127437124e+01;2.737331643753420973e+00
2.383692386534081891e+02;7.344779851349581179e+01;4.173328963258517099e+00
